CAL	Campbeltown	United Kingdom	Campbeltown Airport
CAN	Guangzhou (Huadu)	China	Guangzhou Baiyun International Airport
CAP	Cap Haitien	Haiti	Cap Haitien International Airport
CAT	Cascais	Portugal	Cascais Airport
CAU	Caruaru	Brazil	Caruaru Airport
CAW	Campos dos Goytacazes	Brazil	Bartolomeu Lisandro Airport
CAY	Matoury	French Guiana	Cayenne – Félix Eboué Airport
CAZ		Australia	Cobar Airport
CBB	Cochabamba	Bolivia	Jorge Wilsterman International Airport
CBH	Béchar	Algeria	Béchar Boudghene Ben Ali Lotfi Airport
CBO	Datu Odin Sinsuat	Philippines	Cotabato (Awang) Airport
CBQ	Calabar	Nigeria	Margaret Ekpo International Airport
CBR	Canberra	Australia	Canberra Airport
CBT	Catumbela	Angola	Catumbela Airport
CCA	Chimore	Bolivia	Chimore Airport
CCC	Cayo Coco	Cuba	Jardines Del Rey Airport
CCE	New Cairo	Egypt	Capital International Airport
CCF	Carcassonne	France	Carcassonne Salvaza Airport
CCJ	Calicut	India	Calicut International Airport
CCK	West Island	Cocos (Keeling) Islands	Cocos (Keeling) Islands Airport
CCP	Concepcion	Chile	Carriel Sur International Airport
CCR	Concord	United States	Buchanan Field
CCS	Maiquetía	Venezuela	Maiquetía Simón Bolívar International Airport
CCU	Kolkata	India	Netaji Subhash Chandra Bose International Airport
CCV	Craig Cove	Vanuatu	Craig Cove Airport
CCZ	Chub Cay	Bahamas	Chub Cay Airport
CDB	Cold Bay	United States	Cold Bay Airport
CDC	Cedar City	United States	Cedar City Regional Airport
CDE	Chengde	China	Chengde Puning Airport
CDG	Paris (Roissy-en-France, Val-d'Oise)	France	Charles de Gaulle International Airport
CDP	Kadapa	India	Kadapa Airport
CDR	Chadron	United States	Chadron Municipal Airport
CDT	Castellón de la Plana	Spain	Castellón-Costa Azahar Airport
CDV	Cordova	United States	Merle K (Mudhole) Smith Airport
CEB	Cebu City/Lapu-Lapu City	Philippines	Mactan Cebu International Airport
CEC	Crescent City	United States	Jack Mc Namara Field Airport
CED		Australia	Ceduna Airport
CEE	Cherepovets	Russia	Cherepovets Airport
CEI	Chiang Rai	Thailand	Mae Fah Luang - Chiang Rai International Airport
CEK	Chelyabinsk	Russia	Kurchatov Chelyabinsk International Airport
CEL	Canela	Brazil	Canela Airport
CEM	Central	United States	Central Airport
CEN	Ciudad Obregón	Mexico	Ciudad Obregón International Airport
CEZ	Cortez	United States	Cortez Municipal Airport
CFB	Cabo Frio	Brazil	Cabo Frio Airport
CFE	Clermont-Ferrand	France	Clermont-Ferrand Auvergne airport
CFG	Cienfuegos	Cuba	Jaime Gonzalez Airport
CFK	Chlef	Algeria	Chlef Aboubakr Belkaid International Airport
CFN	Donegal	Ireland	Donegal Airport
CFR	Caen	France	Caen Carpiquet airport
CFS	Coffs Harbour	Australia	Coffs Harbour Airport
CFU	Kerkyra (Corfu)	Greece	Corfu Ioannis Kapodistrias International Airport
CGA	Craig	United States	Craig Seaplane Base
CGB	Cuiabá	Brazil	Várzea Grande–Marechal Rondon International Airport
CGD	Changde (Dingcheng)	China	Changde Taohuayuan Airport
CGH	São Paulo	Brazil	Congonhas–Deputado Freitas Nobre Airport
CGI	Cape Girardeau	United States	Cape Girardeau Regional Airport
CGK	Jakarta	Indonesia	Soekarno-Hatta International Airport
CGM	Mambajao	Philippines	Camiguin Airport
CGN	Köln (Cologne)	Germany	Cologne Bonn Airport
CGO	Zhengzhou	China	Zhengzhou Xinzheng International Airport
CGP	Chattogram (Chittagong)	Bangladesh	Shah Amanat International Airport
CGQ	Changchun	China	Changchun Longjia International Airport
CGR	Campo Grande	Brazil	Campo Grande Airport
CGY	Laguindingan	Philippines	Laguindingan International Airport
CHA	Chattanooga	United States	Chattanooga Metropolitan Airport (Lovell Field)
CHC	Christchurch	New Zealand	Christchurch International Airport
CHE	Tallinn	Estonia	Tallinn Linnahall Heliport
CHG	Shuangta, Chaoyang	China	Chaoyang Airport
CHH	Chachapoyas	Peru	Chachapoyas Airport
CHM	Chimbote	Peru	FAP Lieutenant Jaime Andres de Montreuil Morales Airport
CHO	Charlottesville	United States	Charlottesville Albemarle Airport
CHQ	Souda	Greece	Chania International Airport
CHS	Charleston	United States	Charleston International Airport
CHT	Te One	New Zealand	Inia William Tuuta Memorial Airport
CHU	Chuathbaluk	United States	Chuathbaluk Airport
CHX	Changuinola	Panama	Changuinola Captain Manuel Niño International Airport
CHY	Choiseul Bay	Solomon Islands	Choiseul Bay Airport
CIA	Rome	Italy	Ciampino–G. B. Pastine International Airport
CID	Cedar Rapids	United States	The Eastern Iowa Airport
CIF	Chifeng	China	Chifeng Yulong Airport
CIH	Changzhi	China	Changzhi Wangcun Airport
CIJ	Cobija	Bolivia	Capitán Aníbal Arab Airport
CIK	Chalkyitsik	United States	Chalkyitsik Airport
CIT	Shymkent	Kazakhstan	Shymkent International Airport
CIU	Kincheloe	United States	Chippewa County International Airport
CIW	Canouan	Saint Vincent and the Grenadines	Canouan Airport
CIX	Chiclayo	Peru	Capitán FAP José A. Quiñones González International Airport
CIY	Comiso	Italy	Comiso Airport
CJA	Cajamarca	Peru	Mayor General FAP Armando Revoredo Iglesias Airport
CJB	Coimbatore	India	Coimbatore International Airport
CJC	Calama	Chile	El Loa Airport
CJJ	Cheongju	South Korea	Cheongju International Airport/Cheongju Air Base (K-59/G-513)
CJL	Chitral	Pakistan	Chitral Airport
CJM	Chumphon	Thailand	Chumphon Airport
CJN	Cijulang	Indonesia	Nusawiru Airport
CJS	Ciudad Juárez	Mexico	Abraham González International Airport
CJU	Jeju City	South Korea	Jeju International Airport
CJZ	Cajazeiras	Brazil	Pedro Vieira Moreira Airport
CKB	Bridgeport	United States	North Central West Virginia Airport
CKD	Crooked Creek	United States	Crooked Creek Airport
CKG	Chongqing	China	Chongqing Jiangbei International Airport
CKH	Chokurdah	Russia	Chokurdakh Airport
CKS	Parauapebas	Brazil	Carajás Airport
CKW	Christmas Creek Mine	Australia	Christmas Creek Airport
CKX	Chicken	United States	Chicken Airport
CKY	Conakry	Guinea	Ahmed Sékou Touré International Airport
CKZ	Çanakkale	Turkey	Çanakkale Airport
CLD	Carlsbad	United States	McClellan-Palomar Airport
CLE	Cleveland	United States	Cleveland Hopkins International Airport
CLJ	Cluj-Napoca	Romania	Avram Iancu Cluj International Airport
CLL	College Station	United States	Easterwood Field
CLO	Cali	Colombia	Alfonso Bonilla Aragon International Airport
CLP	Clarks Point	United States	Clarks Point Airport
CLQ	Colima	Mexico	Licenciado Miguel de la Madrid International Airport
CLT	Charlotte	United States	Charlotte Douglas International Airport
CLV	Caldas Novas	Brazil	Nelson Ribeiro Guimarães Airport
CLY	Calvi	France	Calvi Sainte Catherine Airport
CMA		Australia	Cunnamulla Airport
CMB	Colombo	Sri Lanka	Bandaranaike International Colombo Airport
CME	Ciudad del Carmen	Mexico	Ciudad del Carmen International Airport
CMF	Chambéry	France	Chambéry Aix les Bains airport
CMG	Corumbá	Brazil	Corumbá International Airport
CMH	Columbus	United States	John Glenn Columbus International Airport
CMI	Savoy	United States	University of Illinois Willard Airport
CMN	Casablanca	Morocco	Mohammed V International Airport
CMU	Kundiawa	Papua New Guinea	Chimbu Airport
CMW	Camaguey	Cuba	Ignacio Agramonte International Airport
CMX	Hancock	United States	Houghton County Memorial Airport
CNB		Australia	Coonamble Airport
CNC		Australia	Coconut Island Airport
CND	Constanța	Romania	Mihail Kogălniceanu International Airport
CNF	Belo Horizonte	Brazil	Tancredo Neves International Airport
CNI	Dalian (Changhai)	China	Changhai Dachangshandao Airport
CNJ	Cloncurry	Australia	Cloncurry Airport
CNM	Carlsbad	United States	Cavern City Air Terminal
CNN	Kannur	India	Kannur International Airport
CNP	Neerlerit Inaat	Greenland	Neerlerit Inaat Airport
CNQ	Corrientes	Argentina	Corrientes Airport
CNS	Cairns	Australia	Cairns International Airport
CNX	Chiang Mai	Thailand	Chiang Mai International Airport
CNY	Moab	United States	Canyonlands Regional Airport
COD	Cody	United States	Yellowstone Regional Airport
COK	Kochi	India	Cochin International Airport
COL	Coll Island	United Kingdom	Coll Airport
COO	Cotonou	Benin	Cotonou Cadjehoun International Airport
COQ		Mongolia	Choibalsan Airport
COR	Cordoba	Argentina	Ingeniero Aeronáutico Ambrosio L.V. Taravella International Airport
COS	Colorado Springs	United States	City of Colorado Springs Municipal Airport
COU	Columbia	United States	Columbia Regional Airport
COV	Tarsus	Turkey	Çukurova International Airport
CPC	Chapelco/San Martin de los Andes	Argentina	Aviador C. Campos Airport
CPD	Coober Pedy	Australia	Coober Pedy Airport
CPE	Campeche	Mexico	Ingeniero Alberto Acuña Ongay International Airport
CPH	Copenhagen	Denmark	Copenhagen Kastrup Airport
CPO	Copiapo	Chile	Desierto de Atacama Airport
CPR	Casper	United States	Casper-Natrona County International Airport
CPT	Cape Town	South Africa	Cape Town International Airport
CPV	Campina Grande	Brazil	Presidente João Suassuna Airport
CPX	Culebra	Puerto Rico	Benjamin Rivera Noriega Airport
CQW	Wulong	China	Chongqing Xiannüshan Airport
CRA	Craiova	Romania	Craiova International Airport
CRD	Comodoro Rivadavia	Argentina	General Enrique Mosconi International Airport
CRI	Colonel Hill	Bahamas	Colonel Hill Airport
CRK	Mabalacat	Philippines	Clark International Airport / Clark Air Base
CRL	Charleroi	Belgium	Brussels South Charleroi Airport
CRM	Catarman	Philippines	Catarman National Airport
CRP	Corpus Christi	United States	Corpus Christi International Airport
CRU	Carriacou Island	Grenada	Lauriston Airport
CRV	Isola di Capo Rizzuto (KR)	Italy	Crotone Sant'Anna Pythagoras Airport
CRW	Charleston	United States	Yeager Airport
CRZ	Türkmenabat	Turkmenistan	Türkmenabat International Airport
CSA	Colonsay	United Kingdom	Colonsay Airstrip
CSG	Columbus	United States	Columbus Airport
CSH	Solovetsky Islands	Russia	Solovki Airport
CSK	Cap Skirring	Senegal	Cap Skirring Airport
CSW	Cabo San Lucas	Mexico	Cabo San Lucas International Airport
CSX	Changsha (Changsha)	China	Changsha Huanghua International Airport
CSY	Cheboksary	Russia	Cheboksary Airport
CTA	Catania	Italy	Catania-Fontanarossa Airport
CTC	Catamarca	Argentina	Coronel Felipe Varela International Airport
CTD	Chitré	Panama	Alonso Valderrama Airport
CTG	Cartagena	Colombia	Rafael Nuñez International Airport
CTL	Charleville	Australia	Charleville Airport
CTM	Chetumal	Mexico	Chetumal International Airport
CTN		Australia	Cooktown Airport
CTS	Sapporo	Japan	New Chitose Airport
CTU	Chengdu (Shuangliu)	China	Chengdu Shuangliu International Airport
CUA	Comondú	Mexico	Ciudad Constitución National Airport
CUC	Cúcuta	Colombia	Camilo Daza International Airport
CUE	Cuenca	Ecuador	Mariscal Lamar Airport
CUF	Levaldigi (CN)	Italy	Cuneo International Airport
CUK	Caye Caulker	Belize	Caye Caulker Airport
CUL	Culiacán	Mexico	Bachigualato Federal International Airport
CUM	Cumaná	Venezuela	Antonio José de Sucre Airport
CUN	Cancún	Mexico	Cancún International Airport
CUP	Carúpano	Venezuela	General Francisco Bermúdez Airport
CUQ	Coen	Australia	Coen Airport
CUR	Willemstad	Curaçao	Hato International Airport
CUU	Chihuahua	Mexico	General Roberto Fierro Villalobos International Airport
CUZ	Cusco	Peru	Alejandro Velasco Astete International Airport
CVG	Cincinnati / Covington	United States	Cincinnati Northern Kentucky International Airport
CVM	Ciudad Victoria	Mexico	General Pedro Jose Mendez International Airport
CVN	Clovis	United States	Clovis Municipal Airport
CVQ	Carnarvon	Australia	Carnarvon Airport
CVU	Corvo	Portugal	Corvo Airport
CWA	Mosinee	United States	Central Wisconsin Airport
CWB	Curitiba	Brazil	Curitiba-Afonso Pena International Airport
CWC	Chernivtsi	Ukraine	Chernivtsi International Airport
CWJ	Lincang (Cangyuan)	China	Cangyuan Washan Airport
CWL	Cardiff	United Kingdom	Cardiff International Airport
CWS	Center Island	United States	Center Island Airport
CXB	Cox's Bazar	Bangladesh	Cox's Bazar Airport
CXH	Vancouver	Canada	Vancouver Harbour Water Aerodrome
CXI	Kiritimati	Kiribati	Cassidy International Airport
CXJ	Caxias Do Sul	Brazil	Hugo Cantergiani Regional Airport
CXP	Cilacap	Indonesia	Tunggul Wulung Airport
CXR	Nha Trang/nha Trang aiurportCam Ranh	Vietnam	Cam Ranh International Airport / Cam Ranh Air Base
CYA	Les Cayes	Haiti	Antoine-Simon International Airport
CYB	West End	Cayman Islands	Charles Kirkconnell International Airport
CYC	Caye Chapel	Belize	Caye Chapel Airport
CYF	Chefornak	United States	Chefornak Airport
CYI	Shuishang	Taiwan	Chiayi Airport
CYM	Chatham	United States	Chatham Seaplane Base
CYO	Cayo Largo del Sur	Cuba	Vilo Acuña International Airport
CYP	Calbayog City	Philippines	Calbayog Airport
CYS	Cheyenne	United States	Cheyenne Regional Jerry Olson Field
CYT	Yakataga	United States	Yakataga Airport
CYU	Cuyo	Philippines	Cuyo Airport
CYX	Cherskiy	Russia	Cherskiy Airport
CYZ	Cauayan City	Philippines	Cauayan Airport
CZE	Coro	Venezuela	José Leonardo Chirinos Airport
CZH	Corozal	Belize	Corozal Airport
CZL	Constantine	Algeria	Mohamed Boudiaf International Airport
CZM	Cozumel	Mexico	Cozumel International Airport
CZS	Cruzeiro Do Sul	Brazil	Cruzeiro do Sul Airport
CZU	Corozal	Colombia	Las Brujas Airport
CZX	Changzhou	China	Changzhou Benniu International Airport
DAB	Daytona Beach	United States	Daytona Beach International Airport
DAC	Dhaka	Bangladesh	Hazrat Shahjalal International Airport
DAD	Da Nang	Vietnam	Da Nang International Airport
DAL	Dallas	United States	Dallas Love Field
DAM	Damascus	Syria	Damascus International Airport
DAR	Dar es Salaam	Tanzania	Julius Nyerere International Airport
DAT	Datong	China	Datong Yungang International Airport
DAU	Daru	Papua New Guinea	Daru Airport
DAV	David	Panama	Enrique Malek International Airport
DAX	Dazhou (Daxian)	China	Dachuan Airport
DAY	Dayton	United States	James M. Cox Dayton International Airport
DBA	Dalbandin	Pakistan	Dalbandin Airport
DBB	El Alamein	Egypt	El Alamein International Airport
DBC	Baicheng	China	Baicheng Chang'an Airport
DBM	Debre Markos	Ethiopia	Debre Markos Airport
DBO	Dubbo	Australia	Dubbo City Regional Airport
DBQ	Dubuque	United States	Dubuque Regional Airport
DBR	Darbhanga	India	Darbhanga Airport
DBV	Dubrovnik	Croatia	Dubrovnik Ruđer Bošković Airport
DCA	Washington	United States	Ronald Reagan Washington National Airport
DCF	Canefield	Dominica	Canefield Airport
DCM	Castres	France	Castres Mazamet Airport
DCY	Garzê (Daocheng)	China	Daocheng Yading Airport
DDC	Dodge City	United States	Dodge City Regional Airport
DDG	Dandong (Zhenxing)	China	Dandong Langtou International Airport
DDR	Xigazê (Dingri)	China	Shigatse Tingri Airport
DEA	Dera Ghazi Khan	Pakistan	Dera Ghazi Khan Airport
DEB	Debrecen	Hungary	Debrecen International Airport
DEC	Decatur	United States	Decatur Airport
DED	Dehradun (Jauligrant)	India	Dehradun Jolly Grant Airport
DEE	Yuzhno-Kurilsk	Russia	Yuzhno-Kurilsk Mendeleyevo Airport
DEF	Dezful	Iran	Dezful Airport
DEL	New Delhi	India	Indira Gandhi International Airport
DEM	Dembidollo	Ethiopia	Dembidollo Airport
DEN	Denver	United States	Denver International Airport
DEX	Dekai	Indonesia	Nop Goliat Dekai Airport
DFW	Dallas-Fort Worth	United States	Dallas Fort Worth International Airport
DGA	Dangriga	Belize	Dangriga Airport
DGH	Deoghar	India	Deoghar Airport
DGO	Durango	Mexico	General Guadalupe Victoria International Airport
DGT	Dumaguete City	Philippines	Sibulan Airport
DHB	Deer Harbor	United States	Deer Harbor SPB
DHM	Kangra	India	Kangra Airport
DHN	Dothan	United States	Dothan Regional Airport
DHX	Kediri	Indonesia	Dhoho International Airport
DIA	Doha	Qatar	Doha International Airport
DIB	Dibrugarh	India	Dibrugarh Airport
DIE	Antisiranana	Madagascar	Arrachart Airport
DIG	Diqing (Shangri-La)	China	Diqing Shangri-La Airport
DIJ	Dijon	France	Dijon Longvic airport
DIK	Dickinson	United States	Dickinson Theodore Roosevelt Regional Airport
DIL	Dili	Timor-Leste	Presidente Nicolau Lobato International Airport
DIN	Dien Bien Phu	Vietnam	Dien Bien Phu Airport
DIO	Diomede	United States	Diomede Heliport
DIR	Dire Dawa	Ethiopia	Aba Tenna Dejazmach Yilma International Airport
DIU	Diu	India	Diu Airport
DIY	Diyarbakır	Turkey	Diyarbakır Airport
DJB	Jambi	Indonesia	Sultan Thaha Airport
DJE	Mellita	Tunisia	Djerba Zarzis International Airport
DJG	Djanet	Algeria	Tiska Djanet Airport
DJJ	Sentani	Indonesia	Dortheys Hiyo Eluay International Airport
DKA	Katsina	Nigeria	Umaru Musa Yar'adua Airport
DKR	Dakar	Senegal	Léopold Sédar Senghor International Airport
DLA	Douala	Cameroon	Douala International Airport
DLC	Dalian (Ganjingzi)	China	Dalian Zhoushuizi International Airport
DLE	Dole	France	Dole Tavaux Airport
DLG	Dillingham	United States	Dillingham Airport
DLH	Duluth	United States	Duluth International Airport
DLI	Da Lat	Vietnam	Lien Khuong Airport
DLM	Dalaman	Turkey	Dalaman International Airport
DLR	Dalnerechensk	Russia	Dalnerechensk Airport
DLU	Dali (Xiaguan)	China	Dali Fengyi Airport
DLZ	Dalanzadgad	Mongolia	Dalanzadgad Airport
DMB	Taraz	Kazakhstan	Taraz International Airport
DMD		Australia	Doomadgee Airport
DME	Moscow	Russia	Domodedovo International Airport
DMK	Bangkok	Thailand	Don Mueang International Airport
DMM	Ad Dammam	Saudi Arabia	King Fahd International Airport
DMU	Dimapur	India	Dimapur Airport
DND	Dundee	United Kingdom	Dundee Airport
DNH	Dunhuang	China	Dunhuang Mogao International Airport
DNK	Dnipro	Ukraine	Dnipro International Airport
DNR	Dinard	France	Dinard Pleurtuit Saint-Malo airport
DNZ	Denizli	Turkey	Çardak Airport
DOD	Dodoma	Tanzania	Dodoma Airport
DOG	Dongola	Sudan	Dongola Airport
DOH	Doha	Qatar	Hamad International Airport
DOL	Deauville	France	Deauville Normandie airport
DOM	Marigot	Dominica	Douglas-Charles Airport
DOP	Dolpa	Nepal	Dolpa Airport
DOV	Dover	United States	Dover Civil Air Terminal/Dover Air Force Base
DOY	Dongying (Kenli)	China	Dongying Shengli Airport
DPL	Dipolog	Philippines	Dipolog Airport
DPO	Devonport	Australia	Devonport Airport
DPS	Kuta, Badung	Indonesia	Denpasar I Gusti Ngurah Rai International Airport
DPT	Deputatskiy	Russia	Deputatskiy Airport
DQA	Daqing	China	Daqing Sartu Airport
DQM	Duqm	Oman	Duqm International Airport
DRG	Deering	United States	Deering Airport
DRJ	Drietabbetje	Suriname	Drietabbetje Airport
DRO	Durango	United States	Durango La Plata County Airport
DRP	Legazpi	Philippines	Bicol International Airport
DRS	Dresden	Germany	Dresden Airport
DRV	Baa Atoll	Maldives	Dharavandhoo Airport
DRW	Darwin	Australia	Darwin International Airport / RAAF Darwin
DSD	Grande Anse	Guadeloupe	La Désirade Airport
DSE	Dessie	Ethiopia	Kombolcha Airport
DSI	Destin	United States	Destin Executive Airport
DSM	Des Moines	United States	Des Moines International Airport
DSN	Ordos	China	Ordos Ejin Horo International Airport
DSO	Sŏndŏng-ni	North Korea	Sondok Airport
DSS	Dakar	Senegal	Blaise Diagne International Airport
DSY	Ta Noun	Cambodia	Dara Sakor International Airport
DTB	Siborong-Borong	Indonesia	Silangit Airport
DTD	Datadawai-Borneo Island	Indonesia	Datadawai Airport
DTM	Dortmund	Germany	Dortmund Airport
DTR	Decatur	United States	Decatur Shores Airport
DTU	Heihe	China	Wudalianchi Dedu Airport
DTW	Detroit	United States	Detroit Metropolitan Wayne County Airport
DUB	Dublin	Ireland	Dublin Airport
DUD	Dunedin	New Zealand	Dunedin International Airport
DUE	Chitato	Angola	Dundo Airport
DUJ	Dubois	United States	DuBois Regional Airport
DUM	Dumai	Indonesia	Pinang Kampai Airport
DUR	Durban	South Africa	King Shaka International Airport
DUS	Düsseldorf	Germany	Düsseldorf Airport
DUT	Unalaska	United States	Tom Madsen (Dutch Harbor) Airport
